"LATITUDE","LONGITUDE"
35.1535475,-82.4435037
35.153565,-106.6910112
35.1547089,-118.5911733
35.1547834,-85.2729344
35.156404,-120.675579
35.156485,-80.8445969
35.158954,-89.934233
35.1600252,-85.2125345
35.1611788,-106.3071442
35.1616142,-106.4891109
35.1617796,-82.2442689
35.162259,-106.2896704
35.1629458,-82.7367294
35.1633874,-101.900579
35.165652,-89.6564582
35.1658449,-89.6560764
35.166109,-106.490626
35.166722,-92.9183292
35.1669884,-78.8737335
35.1685594,-89.8515934
35.1691426,-83.4715033
35.169813,-86.544481
35.1700328,-83.4815133
35.1703075,-80.6630614
35.1733698,-118.5058308
35.1737908,-80.7920408
35.1747186,-82.711911
35.174829,-83.396917
35.1752641,-106.6323996
35.175794,-79.481449
35.1768075,-97.3323655
35.1768952,-101.9076777
35.178331,-106.484441
35.17881,-83.39002
35.1801925,-80.8372521
35.1813354,-80.865387
35.1827706,-79.4620407
35.183036,-79.449415
35.1831389,-83.64398
35.183248,-80.797453
35.1832822,-82.6953499
35.1836323,-111.677857
35.1858221,-79.4763336
35.1875172,-81.2317476
35.18839,-86.11969
35.1926765,-89.7731247
35.1932748,-118.6118243
35.194485,-78.0616982
35.195247,-80.8121029
35.1963698,-78.4037631
35.1995525,-85.9132093
35.200473,-80.79411
35.201591,-89.851645
35.2018365,-79.3892959
35.2032521,-111.6575597
35.203309,-79.516323
35.2035484,-106.6250947
35.2037321,-89.8912677
35.2039184,-106.7203063
35.2054264,-97.3750351
35.2060318,-81.2538147
35.2066233,-81.1702494
35.2083147,-81.0271096
35.2096001,-97.4971759
35.2103462,-97.4283123
35.2107385,-106.4881611
35.2128331,-111.6444579
35.2130547,-111.6443253
35.2142105,-80.6241226
35.2145221,-106.6898963
35.2154369,-81.1276388
35.2168884,-111.6437777
35.2174835,-111.6508716
35.218393,-79.4575422
35.218829,-79.4568479
35.2197817,-97.4692914
35.2198808,-106.631434
35.2208162,-111.6121572
35.2208926,-83.3578061
35.2209048,-106.6512247
35.22091,-82.73756
35.221465,-84.8679639
35.2218862,-81.1688404
35.2222472,-80.789203
35.2226022,-111.59463
35.2228695,-97.4599743
35.2230273,-84.8714554
35.2233994,-111.603928
35.2238189,-111.6054964
35.224973,-80.8323598
35.2249794,-79.1942215
35.2258056,-81.1597019
35.2259246,-106.6354889
35.2262192,-106.606163
35.226321,-80.999588
35.2293358,-82.7253315
35.23027,-111.57827
35.2306119,-82.0651182
35.231657,-111.810239
35.232224,-106.329719
35.2323391,-81.0877127
35.23344,-106.620955
35.2340523,-97.2905874
35.2343152,-111.6656399
35.2344239,-82.7696558
35.2350513,-83.7213349
35.2364388,-80.782814
35.2366506,-111.6755319
35.237525,-80.515674
35.238529,-111.675704
35.2389684,-80.733971
35.2391167,-82.7210388
35.23931,-111.576464
35.2397012,-114.0377626
35.2406916,-85.9067511
35.2409,-82.31655
35.2418864,-81.0136007
35.2419389,-80.8022332
35.2422281,-82.61049
35.242886,-112.194736
35.2431432,-112.1971708
35.2438754,-80.8423752
35.244719,-79.395303
35.2467681,-89.7192872
35.2475323,-80.7234124
35.248997,-120.6367275
35.2499759,-81.199234
35.2507535,-106.695508
35.2524029,-79.0335423
35.255712,-77.961556
35.255788,-79.364636
35.259047,-97.4208642
35.260887,-120.65394
35.2614197,-97.1605292
35.264445,-81.669782
35.2661023,-106.618151
35.2663585,-111.5411021
35.2673286,-114.006232
35.2701864,-82.5402275
35.2711763,-83.1816021
35.2737756,-93.0853236
35.2819327,-85.4632535
35.285147,-79.049526
35.285832,-81.50252
35.2879307,-82.5073414
35.28842,-79.40012
35.2891024,-106.6287518
35.292774,-82.535737
35.2957753,-120.6829111
35.295911,-82.491503
35.2970056,-82.454887
35.2975622,-120.6799492
35.297634,-83.20995
35.3003242,-81.8879914
35.301607,-106.7129087
35.303348,-79.087363
35.3056172,-80.96735
35.3059537,-111.5486445
35.3064389,-106.4573714
35.3076309,-79.4832087
35.3080162,-81.0812044
35.308193,-80.670292
35.308259,-82.479285
35.308537,-120.84468
35.3114192,-82.6727843
35.3120293,-106.5637659
35.313485,-82.456074
35.3138032,-79.4743145
35.315418,-82.472423
35.316421,-82.560335
35.3177866,-106.4619612
35.320054,-80.740913
35.321926,-82.5157739
35.3242903,-106.4683331
35.3245799,-78.0382442
35.3248859,-83.4616302
35.33457,-82.488979
35.3357089,-83.2229483
35.338472,-75.506454
35.339272,-84.234827
35.341692,-81.985839
35.3435495,-81.9759444
35.344279,-119.1161723
35.34506,-82.49205
35.351173,-82.416173
35.351536,-80.6680155
35.352556,-80.800363
35.3534737,-82.0143127
35.3536609,-80.1810682
35.3540365,-80.1971161
35.355137,-83.22272
35.356256,-79.8891
35.357137,-120.843535
35.3595263,-82.4014331
35.3597612,-85.0771379
35.3605853,-111.7614661
35.3613186,-80.8026583
35.3641009,-85.098027
35.3696924,-97.5720302
35.3709599,-78.306575
35.378606,-81.222812
35.3805868,-82.524249
35.3823323,-83.1217647
35.3845123,-80.7708541
35.3851664,-93.3694124
35.38523,-77.99238
35.3854813,-93.3693266
35.38659,-80.679078
35.387406,-80.669955
35.3874275,-89.8502684
35.3896366,-120.850916
35.400045,-119.161357
35.4014691,-82.3548031
35.4022737,-93.3773518
35.407202,-80.325252
35.4100769,-119.1153246
35.4101043,-97.5651174
35.411658,-80.985577
35.4120676,-80.6729561
35.415981,-120.470807
35.4185996,-97.5024448
35.4194123,-84.5471764
35.4206809,-77.9931806
35.4235172,-80.701409
35.4247284,-119.0870361
35.42526,-119.038208
35.4267738,-80.8339047
35.428958,-82.590256
35.4300959,-80.7193583
35.4335402,-120.6330156
35.4338199,-108.4474182
35.4340931,-119.0334669
35.4421525,-105.6187073
35.442366,-83.449583
35.4433128,-86.98467
35.4480239,-91.8358755
35.4480676,-91.8356019
35.4512576,-82.1849399
35.4590266,-97.3695233
35.4593271,-82.6252049
35.4617118,-83.0873732
35.463577,-80.615923
35.4637771,-86.0533979
35.4657732,-108.4426117
35.46756,-79.17361
35.4684121,-78.1399745
35.4694385,-80.8939316
35.4716733,-77.411221
35.4730781,-83.0474567
35.475293,-120.4998815
35.475802,-80.813154
35.4775493,-83.0577234
35.47909,-82.449044
35.4822289,-80.592069
35.4830322,-76.9465714
35.4833438,-80.8831876
35.4853872,-83.2291862
35.4862818,-81.0081921
35.487334,-82.520325
35.4888535,-82.9843283
35.492523,-80.853902
35.493958,-80.894593
35.4944429,-82.516704
35.494725,-120.710898
35.4962224,-82.6097926
35.5040201,-77.0573115
35.506394,-82.514416
35.5070267,-80.8466721
35.5075235,-82.5207797
35.5118105,-76.9646691
35.5134048,-82.5243912
35.5137362,-81.275965
35.5147285,-120.7179184
35.514848,-97.519358
35.518262,-105.917196
35.5188553,-77.3395764
35.5198272,-98.6985111
35.5200005,-106.1900024
35.5207865,-108.7358598
35.5220429,-80.8738836
35.5223247,-84.554702
35.522744,-84.547907
35.5249499,-82.656435
35.526869,-82.663838
35.527233,-82.99158
35.5296156,-105.8867133
35.5321047,-105.9532982
35.5322747,-82.6245816
35.5331167,-105.9401768
35.5341129,-97.5873605
35.5349677,-82.642808
35.538298,-105.9320536
35.540691,-105.9309981
35.542287,-76.620896
35.5466878,-98.6784106
35.5475215,-84.2541933
35.5484992,-83.1286097
35.5488603,-121.0781392
35.550343,-105.892997
35.5520781,-121.0769373
35.5522417,-121.0753843
35.553741,-77.4457879
35.5543737,-105.3884339
35.557256,-77.370793
35.5618463,-77.0380955
35.5622378,-75.470345
35.563041,-78.810575
35.5638575,-105.7031551
35.564405,-82.624275
35.564817,-82.659874
35.5654648,-121.1013772
35.5686699,-82.5216365
35.5693893,-80.8513412
35.5698655,-82.611115
35.575408,-86.697754
35.5755313,-82.5872977
35.5756594,-82.591921
35.5773269,-78.585308
35.5780509,-78.7392591
35.5788232,-82.5775445
35.579482,-120.5495667
35.5805397,-82.4994507
35.5808449,-82.4996853
35.5812271,-82.5304328
35.5848527,-78.7603062
35.58495,-106.02158
35.585845,-82.541986
35.5859843,-97.6178394
35.58694,-82.541314
35.587659,-82.469344
35.5886436,-106.0430002
35.588956,-97.247997
35.5895169,-82.611656
35.589683,-105.9894741
35.5903382,-106.0053143
35.5929376,-82.4938405
35.5929597,-106.0107732
35.5944192,-82.4977809
35.5985361,-84.4672449
35.5993745,-82.4702132
35.6046057,-78.6955561
35.6053925,-82.3139496
35.6075226,-82.525896
35.6080479,-105.9295
35.60839,-82.509696
35.610885,-82.636389
35.6110415,-82.4343842
35.6118823,-106.0101435
35.6120547,-82.34563
35.612118,-97.445858
35.612618,-82.340789
35.6134881,-82.3459625
35.6140813,-82.3368645
35.618345,-82.426243
35.6189306,-81.2231684
35.6189655,-82.5563443
35.6202988,-97.4581226
35.6204525,-120.6562865
35.6207399,-97.4496678
35.6226565,-87.0558249
35.6250354,-82.5097919
35.6264389,-105.944967
35.626562,-82.468867
35.6277753,-97.4469881
35.6294546,-106.0025579
35.630249,-80.4292297
35.63044,-82.3208651
35.6309393,-78.4709537
35.6317517,-105.9776705
35.6344535,-97.5194979
35.6347478,-78.6605076
35.6353254,-105.9721681
35.636054,-82.576044
35.636443,-81.399376
35.6373397,-81.2376738
35.637524,-77.470877
35.6378846,-101.4598653
35.6386986,-78.3522873
35.6424841,-80.9278572
35.6426208,-105.9631714
35.6450518,-120.700382
35.645788,-78.6815979
35.6464249,-78.4555149
35.6473556,-105.9634911
35.647485,-82.664524
35.6494713,-106.6752701
35.6494991,-82.5875444
35.64976,-78.746039
35.650333,-97.519146
35.6512985,-105.9390754
35.652367,-105.959474
35.6526585,-82.57689
35.6540882,-88.465476
35.6564506,-78.507922
35.6579108,-78.815859
35.6587559,-82.338476
35.6593058,-78.7289469
35.6619948,-109.1018558
35.6628359,-88.8422298
35.6634919,-88.8387209
35.6648349,-97.5202188
35.6655088,-97.5633044
35.6657325,-82.1885808
35.66611,-97.299002
35.667976,-78.674954
35.6682919,-81.2263026
35.6687851,-97.5246048
35.6693279,-89.0747532
35.6706024,-105.9448648
35.6732736,-78.345657
35.6741539,-78.4601605
35.6747274,-97.2768717
35.6767202,-86.9200533
35.6782414,-97.444557
35.6838755,-105.9067162
35.6841412,-106.7321777
35.6843333,-82.6491801
35.6851499,-78.7788553
35.6855202,-106.023674
35.6864238,-78.8014998
35.68697,-78.608179
35.6880987,-78.3978791
35.689756,-78.7657119
35.6908685,-78.6717975
35.69103,-106.75193
35.691455,-97.064258
35.6915177,-105.9618258
35.692363,-105.959614
35.692486,-105.933221
35.6927905,-80.4966407
35.6988806,-83.9858758
35.6991869,-83.8498904
35.7012415,-82.5622225
35.7027648,-78.6372935
35.70422,-82.6108118
35.7044433,-78.7565124
35.7046202,-85.3684913
35.70478,-106.0552079
35.705351,-86.441271
35.7063615,-105.9185876
35.7069785,-82.6289892
35.7089387,-82.613647
35.7094543,-78.7465359
35.7099732,-82.6061314
35.7112037,-82.5844002
35.7112386,-82.5912023
35.7127113,-78.8210297
35.71281,-83.97879
35.7134338,-78.9130354
35.7146255,-86.9281007
35.7146729,-78.913774
35.716025,-84.072198
35.7175179,-84.7331543
35.7175707,-106.0111662
35.7177048,-78.780365
35.718286,-86.981727
35.718405,-87.010244
35.7190567,-78.7687004
35.719423,-79.230546
35.7201463,-79.1772371
35.7204069,-83.9845723
35.7206725,-78.7735391
35.7208088,-78.7734229
35.7218136,-105.9948921
35.724646,-83.649624
35.725617,-78.7511789
35.7268829,-78.4624863
35.7318115,-78.7689285
35.7323456,-83.8559189
35.732846,-81.322745
35.733103,-78.853477
35.73354,-78.85604
35.7387186,-106.0704714
35.7390938,-78.7622986
35.7393047,-81.9145614
35.743,-82.727
35.743226,-78.8669714
35.7435429,-77.7826399
35.7473829,-78.6680662
35.747661,-78.803749
35.7484374,-78.8054643
35.7489319,-78.7823334
35.7507995,-78.7282298
35.7519478,-81.6122146
35.754282,-78.7581289
35.7549234,-81.0524297
35.7549408,-81.690259
35.755116,-78.71989
35.7575582,-81.3212676
35.7580229,-78.6950415
35.7585322,-78.7653208
35.7595731,-79.0192997
35.7598765,-78.8095109
35.7602864,-78.7674968
35.760397,-83.915657
35.7609917,-78.7608683
35.7610701,-83.9323711
35.7616881,-105.9283478
35.761795,-78.863502
35.76457,-78.763423
35.7671989,-86.2157249
35.7687359,-78.752106
35.7693105,-81.3258167
35.7702109,-86.9179259
35.7704437,-78.8198271
35.771944,-78.638889
35.772362,-78.866884
35.772442,-78.826424
35.7745438,-78.7518082
35.7749637,-78.732233
35.776489,-83.890483
35.7793127,-78.8545209
35.78004,-78.778903
35.781054,-78.785569
35.78137,-78.7848365
35.7815088,-78.8342703
35.7816746,-78.7139994
35.7851892,-78.5935627
35.7855148,-78.9445496
35.790276,-83.545227
35.7903627,-78.6272219
35.7919891,-83.9797173
35.7940069,-78.9668941
35.7955731,-106.2058148
35.796438,-78.9796469
35.79655,-78.7995
35.7969787,-79.0910482
35.797293,-78.6356966
35.797401,-78.634053
35.79777,-90.746594
35.7999992,-106.1999969
35.800851,-79.0698868
35.8023412,-79.8314291
35.8042925,-88.7720633
35.8058478,-78.6481014
35.805903,-78.6684159
35.8123597,-78.8366692
35.813022,-78.8021143
35.8131499,-121.3715887
35.814381,-78.6399436
35.8162776,-78.642025
35.8175435,-86.1916602
35.82128,-106.2067652
35.8227632,-106.2057191
35.8234852,-78.7100458
35.8264821,-78.5657373
35.826951,-82.480951
35.8274346,-78.8320716
35.8274448,-84.2186167
35.828087,-90.7049274
35.83048,-78.576762
35.83074,-86.8900377
35.8335931,-79.2012763
35.8352631,-78.7029219
35.835437,-79.0252899
35.8364029,-78.6211929
35.8376724,-90.7128078
35.8404469,-78.8721853
35.8405295,-86.8716431
35.8408325,-78.7930075
35.8411636,-97.3682632
35.841708,-82.8485978
35.8419602,-78.6359739
35.8425009,-86.8005248
35.842643,-78.623088
35.8437911,-78.6315176
35.8438996,-87.1571052
35.8462209,-79.0393448
35.8462257,-79.1100006
35.84718,-78.69356
35.8491058,-78.6312485
35.849106,-78.63125
35.84928,-78.63411
35.849563,-81.319147
35.851788,-86.350388
35.8528483,-78.6296117
35.8530483,-78.6272085
35.8537701,-84.0906604
35.8545935,-79.1629442
35.8567836,-79.177559
35.8569962,-78.6555433
35.8586526,-79.1079651
35.8586694,-78.6235376
35.8591423,-83.9525375
35.8603178,-79.0236121
35.8611612,-95.2218533
35.8618049,-78.9603986
35.8629501,-85.0699321
35.8639336,-79.1737366
35.8640789,-79.3476898
35.86558,-84.070066
35.86585,-78.663876
35.8663367,-79.084525
35.8707542,-84.2234497
35.8717163,-86.3721963
35.8718189,-90.6216502
35.8729965,-84.1722396
35.8756676,-79.0749067
35.878067,-84.2032595
35.878293,-78.9133519
35.8791101,-84.0487468
35.8803731,-86.3723835
35.88081,-106.2812
35.8810205,-79.0753404
35.8813667,-78.678093
35.882102,-84.169151
35.8824265,-82.3943818
35.8827,-78.9546
35.8829567,-84.0814322
35.8831828,-106.3257802
35.8833762,-79.1040894
35.8841389,-118.6992288
35.884614,-86.336366
35.8850617,-106.3234132
35.8857446,-106.2940957
35.8857964,-78.9142268
35.8860695,-106.3232247
35.8875809,-78.9421158
35.8886757,-79.0373077
35.8898837,-79.0912703
35.890671,-78.9192128
35.8912404,-106.624825
35.8920575,-95.2014148
35.892852,-78.922354
35.8929202,-106.3094676
35.8929735,-78.5736643
35.8952385,-86.845808
35.895589,-78.819326
35.8973027,-78.7284136
35.897477,-86.4088249
35.8983723,-78.71301
35.8987234,-86.9624086
35.8987954,-82.5522414
35.899103,-80.5623077
35.8996102,-78.8206655
35.9001512,-106.0234952
35.900232,-84.100517
35.9002511,-84.1001512
35.901173,-79.2381324
35.901362,-79.967325
35.9025129,-80.7433105
35.902879,-106.270361
35.9033732,-106.3146973
35.903953,-78.7368823
35.9047246,-83.9560926
35.9049027,-79.0716505
35.9086856,-78.9458573
35.909491,-84.1604555
35.9106089,-81.6791836
35.9108466,-85.0563669
35.9115105,-78.6703888
35.9135056,-78.9258617
35.9141306,-86.8734411
35.914166,-78.9356196
35.91428,-80.2772117
35.9162688,-83.9426923
35.916462,-78.917695
35.918329,-79.036085
35.920969,-86.7818046
35.921185,-82.693252
35.9216003,-84.1760254
35.922136,-78.935096
35.9228152,-79.0933661
35.9230793,-82.366437
35.9234238,-78.5992545
35.9239495,-78.9335811
35.924009,-79.061058
35.924881,-79.0924759
35.92496,-84.09802
35.9256958,-87.1402824
35.9259304,-78.9670229
35.9263509,-79.065053
35.9264,-78.78084
35.9264307,-86.9203126
35.9265298,-79.085775
35.92729,-79.10503
35.9274559,-79.0858181
35.9279052,-86.7843254
35.928237,-78.9321864
35.928641,-80.8189917
35.92871,-78.62114
35.929181,-79.085413
35.92932,-78.933925
35.9306237,-78.9001187
35.9307064,-78.9228762
35.9321941,-79.0362561
35.9324951,-78.9499588
35.9336127,-78.9193985
35.9339465,-78.7358728
35.9340619,-105.3826618
35.9345915,-78.971709
35.9361576,-78.9474854
35.9374733,-78.6204834
35.9381523,-78.9444199
35.9400142,-78.935974
35.9401122,-78.6113405
35.9404727,-87.2771273
35.94086,-84.0972199
35.9409291,-79.0330535
35.9411545,-96.0335273
35.9418602,-84.0534439
35.9419111,-82.3200584
35.9424618,-78.6058527
35.9427832,-78.9517987
35.943387,-86.515284
35.9434128,-79.1202393
35.9437275,-78.6928026
35.9438472,-79.1383195
35.9438603,-79.1216469
35.9443149,-78.705258
35.9469872,-83.9639568
35.9470437,-79.0492554
35.9476447,-79.0378118
35.9480902,-84.0879178
35.949582,-79.0308249
35.9501356,-86.6583002
35.9504613,-79.0741611
35.9507393,-80.462451
35.9521897,-83.8819081
35.9523811,-79.2797089
35.953112,-79.086656
35.9533259,-84.111557
35.956181,-115.105391
35.956694,-94.42388
35.957274,-79.0618215
35.9572851,-79.0460782
35.957326,-86.783482
35.957472,-82.507062
35.9580693,-84.0767759
35.9596368,-88.4332788
35.9602838,-84.0887547
35.9603402,-84.0885508
35.9621165,-78.9513689
35.9632589,-78.6249018
35.9635696,-86.7776871
35.9641633,-78.9434651
35.965013,-79.360855
35.96628,-86.51746
35.9665708,-78.9332218
35.9665795,-79.0677452
35.9670658,-79.0403652
35.9675933,-75.6378812
35.9683524,-86.8771141
35.9684638,-83.3652878
35.9691864,-78.9927637
35.976252,-85.500879
35.976272,-79.568576
35.976988,-78.932659
35.9782428,-78.945415
35.9788951,-86.8193276
35.9794648,-79.9327469
35.9798102,-78.9219828
35.9798555,-78.9401901
35.9803156,-78.6519116
35.980589,-78.968068
35.9812901,-82.6757461
35.9813444,-86.5305787
35.9847911,-84.3505651
35.9851513,-84.3343806
35.9852816,-79.065299
35.985673,-80.526211
35.9857156,-106.0636425
35.9858908,-84.2805478
35.9865404,-84.0067703
35.9869305,-87.1450406
35.9880462,-78.9800311
35.9881911,-79.7061383
35.9892035,-84.0031705
35.9895353,-78.4834528
35.9897367,-86.7936015
35.9898194,-83.8181419
35.9902993,-86.8253374
35.9904539,-92.7155836
35.992091,-84.189752
35.9924,-79.205992
35.993216,-95.9999943
35.995024,-87.10119
35.9953156,-78.891716
35.995613,-78.9894866
35.9958182,-83.8550267
35.995848,-78.841913
35.9983634,-84.3199128
35.9993328,-78.4961136
35.999726,-79.942212
36.0012217,-79.9375675
36.0016115,-84.879875
36.002087,-83.8388586
36.0022169,-79.1515875
36.0022342,-83.9077724
36.0023677,-79.0566289
36.002787,-80.385023
36.0045845,-95.9255372
36.0051595,-114.8261833
36.006477,-78.908601
36.0065678,-86.8121094
36.0088804,-75.7169592
36.0100371,-75.6935034
36.0103598,-84.9863249
36.0104277,-78.9513803
36.010512,-95.837087
36.010601,-80.36851
36.010669,-84.8699838
36.010755,-87.201983
36.0111383,-95.7542162
36.0135999,-75.7144409
36.01386,-115.0478303
36.0140726,-115.0483721
36.015533,-78.8962821
36.0159662,-86.8303096
36.016321,-78.932722
36.0170746,-85.6492767
36.0170926,-115.0758755
36.020022,-78.964185
36.0204335,-79.1828871
36.02091,-84.25703
36.0221708,-115.2845153
36.0227335,-78.9747352
36.0232468,-79.8931427
36.0235921,-94.304924
36.0241804,-78.9847725
36.0246984,-80.5107254
36.0269241,-78.6532259
36.0270961,-79.9049562
36.0275054,-89.3510771
36.0278671,-84.2562619
36.0350972,-80.3882557
36.0352927,-79.3532221
36.0356698,-80.3960931
36.036237,-95.93775
36.0363,-84.04412
36.0376653,-80.4205099
36.0381164,-80.0688186
36.0389666,-95.9168082
36.0390859,-84.232107
36.0395489,-90.5208474
36.0412829,-119.2509538
36.0417815,-79.0646848
36.0420594,-81.8963653
36.0421,-82.1763
36.0421816,-84.2223014
36.0421938,-85.180006
36.044406,-80.2637637
36.044484,-86.9606495
36.044527,-96.08359
36.0458677,-84.2345113
36.049679,-95.795941
36.0503969,-80.30239
36.050924,-83.930545
36.0515143,-115.0747014
36.0527855,-98.9034963
36.0530014,-82.6689987
36.0531482,-79.5294537
36.053152,-95.692809
36.053321,-80.2383646
36.0538524,-79.1064119
36.0541765,-112.1343668
36.0569771,-95.8910368
36.057504,-84.1933437
36.0602537,-79.0681026
36.060479,-94.1326404
36.0608131,-86.906018
36.0609008,-79.2800637
36.0610687,-86.9057608
36.061348,-80.2454224
36.0629009,-84.2848536
36.062964,-83.939133
36.0652428,-79.8516922
36.0672437,-80.009737
36.0689522,-83.9522624
36.0703125,-78.9983902
36.0709091,-94.1230327
36.0717749,-79.8242462
36.0719895,-94.1550094
36.0719941,-94.1438192
36.0724513,-78.9607197
36.072836,-79.1178166
36.0730279,-78.2476146
36.0732064,-94.1871978
36.073531,-86.980489
36.074525,-80.251312
36.0755731,-87.090168
36.0755806,-79.8760681
36.07601,-86.72526
36.076053,-80.269529
36.0766811,-79.3649127
36.0767798,-86.7412763
36.0775432,-86.7315785
36.077858,-94.1160107
36.0780531,-79.4667577
36.0785259,-86.89464
36.0787425,-79.8436747
36.0789096,-86.9216386
36.0791359,-94.1878967
36.0792137,-79.584004
36.079303,-79.091809
36.079648,-94.143625
36.08008,-78.92552
36.0800972,-95.9428253
36.0811539,-79.8350143
36.0827658,-81.8822931
36.083215,-79.848585
36.0840989,-118.8515031
36.0845473,-94.1474778
36.084652,-79.268886
36.0847089,-84.036163
36.0850719,-79.8659909
36.085506,-94.297982
36.0855548,-80.2790623
36.08712,-86.886809
36.087347,-82.192755
36.0878141,-78.745341
36.088579,-78.952802
36.0888589,-86.8088016
36.0889694,-80.4390085
36.089364,-86.778417
36.0897369,-79.8645935
36.0900813,-81.8357041
36.0909669,-78.9072752
36.091216,-79.0376
36.0919042,-79.8322231
36.0928665,-87.005201
36.093031,-78.644397
36.0930324,-79.8488654
36.0936554,-79.891722
36.0942493,-86.7923731
36.09442,-95.89162
36.0947793,-79.2507314
36.095698,-87.931298
36.0959089,-94.2339486
36.0971451,-80.2591553
36.0971907,-80.4144605
36.0972041,-86.6133137
36.0972185,-79.9165839
36.09856,-86.833808
36.09893,-81.178454
36.0994226,-80.2682616
36.0995961,-79.2165741
36.1,-80.244
36.10001,-94.2447
36.1001486,-115.0209707
36.1002093,-115.0209975
36.1011494,-95.9435718
36.1013397,-79.8625178
36.101675,-83.9252999
36.1025297,-86.7874852
36.1045258,-86.9105794
36.1056781,-97.1167976
36.1074398,-105.7773532
36.1075601,-95.9607053
36.1078201,-92.5623035
36.1078894,-86.8364954
36.1085092,-83.7544495
36.108613,-84.729387
36.1086522,-105.7783842
36.1086565,-78.8738215
36.1089031,-94.0905104
36.1091852,-86.784188
36.110415,-79.8732835
36.1104509,-79.8217914
36.1107292,-75.740921
36.1118787,-78.9182709
36.1126366,-86.7869563
36.1130264,-86.7787785
36.1131594,-86.8016267
36.1132011,-86.8256226
36.1133587,-86.7860699
36.1137401,-96.1989391
36.1148386,-95.9323838
36.1151962,-115.2167282
36.1176536,-86.7125155
36.1186519,-86.8082697
36.1188226,-79.5761253
36.118829,-88.501813
36.1202371,-86.8035971
36.1209249,-95.9826994
36.122377,-80.3244638
36.1224242,-79.0344
36.1236107,-86.8014926
36.1246687,-84.1589373
36.1247554,-86.7952283
36.125085,-115.289076
36.1261506,-86.8106895
36.1268463,-80.0947037
36.1271754,-106.0341138
36.1280204,-86.8870877
36.128499,-115.0792142
36.128499,-86.827799
36.1290557,-84.1512013
36.129097,-80.2789587
36.129294,-80.278306
36.13021,-95.9444
36.1303209,-78.948226
36.132794,-88.51682
36.133499,-81.1699212
36.1336203,-81.1695886
36.133772,-80.306548
36.1338542,-81.1897802
36.1342384,-80.3491384
36.134277,-86.796624
36.1348027,-80.312423
36.1366118,-97.0366129
36.136835,-79.8085928
36.1400235,-78.9733315
36.143276,-79.81561
36.1435412,-81.7780946
36.144001,-80.126565
36.1444521,-86.8696978
36.1447658,-80.31005
36.1453563,-86.7977321
36.1455877,-75.7433497
36.1457071,-79.1252947
36.14672,-80.24337
36.1477994,-79.9101198
36.1485176,-95.8570604
36.1488715,-81.3176399
36.1503484,-86.3061607
36.1505334,-80.3319075
36.1518711,-79.2512995
36.1540932,-86.274004
36.1542253,-115.2826173
36.1559254,-115.91582
36.1566546,-79.7116022
36.1577399,-78.997392
36.158024,-93.7166556
36.1587639,-79.7060165
36.1589442,-79.8841882
36.1600183,-79.9805117
36.1607438,-83.8503143
36.1617085,-87.0169237
36.161733,-79.131061
36.1625476,-94.1752177
36.1648603,-80.0952458
36.170599,-82.029711
36.1711939,-86.6093042
36.1740569,-81.6278241
36.1745705,-80.3757298
36.1747188,-86.7429936
36.1748981,-115.3448807
36.1757776,-95.9849471
36.1794538,-92.6379633
36.180126,-115.328541
36.1806576,-86.7150825
36.182658,-80.3105756
36.1862873,-86.7120245
36.186584,-86.672054
36.1876144,-97.115387
36.1880021,-85.5089378
36.188051,-86.578797
36.188742,-81.636208
36.1890572,-79.5363915
36.189956,-86.3779913
36.1907803,-79.8329258
36.1912329,-83.429084
36.1925813,-84.0761805
36.1934982,-96.19178
36.1996724,-84.0761912
36.200761,-86.633132
36.201326,-81.6714171
36.2022783,-86.7285258
36.2023151,-86.7285023
36.2033,-86.735692
36.2046463,-96.2301875
36.2053884,-118.8253179
36.2059822,-115.3347855
36.2078362,-86.5855637
36.20842,-81.66737
36.2091027,-86.7095457
36.2152288,-95.7979059
36.21564,-83.3190411
36.2180302,-86.7609439
36.218834,-121.7550523
36.2188859,-94.1420335
36.2233035,-93.1346672
36.224437,-115.319026
36.2268963,-87.4289846
36.2271343,-81.6141701
36.2273853,-115.2141809
36.2294235,-80.0758696
36.229785,-80.133943
36.2315352,-97.7585793
36.2341819,-86.5688178
36.2346247,-85.1486993
36.2376578,-86.6971225
36.2380723,-115.3204744
36.2406944,-82.315751
36.2528496,-79.8296738
36.2565247,-95.3173828
36.2578743,-79.049592
36.258654,-82.448885
36.2608633,-81.4867973
36.2610016,-90.9710007
36.261278,-87.040755
36.2624853,-82.4106789
36.262528,-86.583611
36.2627751,-82.4107808
36.2628594,-115.1976929
36.2652795,-92.6034594
36.2664213,-105.1799297
36.2741371,-93.1773148
36.2763859,-105.7883835
36.276756,-82.464973
36.2866304,-95.3227794
36.2871795,-82.5698948
36.2952601,-115.173052
36.2958747,-86.5864389
36.2993032,-86.5925002
36.3057323,-115.409346
36.307,-79.859
36.3128774,-80.8468008
36.3177791,-88.9021933
36.321554,-119.3580867
36.3268469,-75.9079742
36.3323402,-119.3296051
36.3357537,-95.7728595
36.3358704,-92.5482273
36.3371149,-82.3560047
36.3401657,-88.8397461
36.3461891,-82.4231189
36.348677,-86.762654
36.35108,-92.3132679
36.3543635,-105.6573629
36.357958,-81.5537882
36.3603988,-105.5782378
36.3609215,-84.6947086
36.3648526,-105.6135035
36.3651304,-81.7489942
36.3700361,-96.0084441
36.370223,-94.157537
36.3735209,-79.738512
36.3749169,-75.8330226
